year,month,X478002_Wet,X478201_Wet,X459201_Wet,X459203_Wet,X459204_Wet,X48012_Wet,X48032_Wet,X48053_Wet,X48092_Wet,X48172_Wet,X48062_Wet,X48182_Wet,X48121_Wet,X9042_Wet,X9052_Wet,X9062_Wet,X9102_Wet,X9160_Wet,X48160_Wet,X48201_Wet,X48131_Wet,X48100_Wet,X48150_Wet,X48193_Wet,X48241_Wet
2032,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,1,1,2,0,1,3,1,1,4,0,0,2,0,2,0,0,1,0,1,4,2,4,3,3,2,0
2033,2,0,4,1,2,3,3,3,3,3,2,1,0,5,1,3,2,0,4,7,5,7,6,9,4,4
2033,3,2,2,2,1,1,1,1,3,2,3,3,2,6,3,1,2,0,5,6,0,5,5,5,2,3
2033,4,6,6,2,4,3,5,5,5,3,4,4,4,10,1,4,5,2,4,10,4,11,10,11,6,4
2033,5,12,13,13,15,12,10,11,12,13,14,11,10,23,8,14,9,7,13,19,15,19,20,22,13,13
2033,6,16,13,13,13,12,13,21,15,9,17,15,8,21,7,8,13,4,13,20,17,24,20,25,13,20
2033,7,22,20,16,16,18,21,16,21,15,21,24,18,30,8,7,9,9,16,28,17,28,27,25,20,18
2033,8,15,20,21,19,18,13,17,18,13,19,15,17,22,3,8,10,13,20,22,21,25,23,26,20,19
2033,9,22,22,22,20,19,18,20,23,12,21,18,16,30,5,13,15,16,19,30,26,30,29,29,22,28
2033,10,13,16,14,15,17,12,21,18,14,12,11,14,21,17,3,6,15,17,21,14,23,25,22,15,17
2033,11,4,10,8,9,8,7,9,10,7,3,2,3,8,3,2,6,5,9,7,2,6,15,14,10,3
2033,12,3,2,2,3,3,2,0,4,2,0,1,3,3,0,2,0,3,1,4,1,2,4,5,2,2
2034,1,3,4,2,4,2,2,2,2,3,3,2,1,3,0,1,1,0,3,3,1,3,4,4,4,3
2034,2,1,7,4,3,5,1,2,4,3,2,2,2,5,2,0,2,0,5,5,1,4,7,8,7,4
2034,3,6,8,4,5,3,4,3,7,7,3,6,4,9,2,3,5,0,4,9,4,11,8,10,8,6
2034,4,16,16,12,11,14,10,11,16,18,19,9,9,26,8,7,10,11,13,24,19,24,25,23,16,19
2034,5,21,20,20,17,21,20,16,24,20,21,18,17,27,5,14,12,14,27,27,26,30,26,28,20,20
2034,6,11,13,8,9,9,8,11,12,11,12,10,4,24,2,3,5,15,9,22,21,25,20,19,13,19
2034,7,14,12,12,13,9,8,11,12,13,15,8,1,23,4,4,7,17,11,19,19,21,19,18,12,16
2034,8,17,14,12,11,12,10,16,17,15,19,15,4,25,5,6,7,8,13,25,24,25,24,22,14,22
2034,9,16,12,18,15,12,10,14,19,16,20,13,12,26,10,11,10,10,21,27,24,25,21,26,12,22
2034,10,14,18,19,20,18,19,14,19,15,13,15,16,21,11,12,14,20,17,22,13,22,25,26,18,14
2034,11,7,12,8,8,9,5,1,9,6,4,7,9,13,3,4,6,6,7,13,7,10,15,13,12,11
2034,12,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0
2035,1,4,1,0,1,1,0,3,3,5,3,4,1,11,0,0,0,0,0,9,4,8,5,5,1,4
2035,2,6,4,5,4,3,3,4,5,4,4,3,3,8,4,5,6,0,6,10,5,7,7,7,4,4
2035,3,3,5,4,4,4,3,6,4,5,5,2,4,8,3,1,6,4,6,8,7,10,7,8,5,5
2035,4,13,15,13,14,13,9,13,14,16,15,10,11,21,4,10,10,16,14,19,13,22,23,25,15,12
2035,5,13,14,16,6,11,7,14,13,12,17,5,6,23,5,2,11,19,14,23,17,26,23,23,14,17
2035,6,12,16,19,17,17,14,19,14,14,20,16,12,22,14,9,9,7,19,22,13,27,22,24,16,17
2035,7,12,12,18,13,12,11,19,16,15,19,13,9,26,8,10,9,6,19,25,27,26,20,25,12,23
2035,8,16,13,11,9,15,12,19,13,9,14,9,9,22,5,4,7,7,9,22,25,24,21,24,13,19
2035,9,15,14,21,16,16,12,20,17,9,21,13,10,21,11,12,13,6,18,20,26,27,19,25,14,14
2035,10,21,21,19,21,23,18,27,23,17,16,19,18,27,19,14,10,19,17,28,19,25,27,28,21,20
2035,11,3,2,2,4,2,4,3,3,0,2,2,2,4,0,0,1,4,1,5,4,5,5,6,2,1
2035,12,1,2,0,1,3,1,0,2,1,1,2,0,3,0,0,0,0,0,3,0,2,4,3,2,0
2036,1,6,4,2,6,7,3,3,8,5,5,5,6,10,0,1,2,5,1,9,4,10,10,12,4,3
2036,2,1,3,2,2,1,0,0,4,1,2,1,2,2,2,0,1,0,3,6,2,2,4,5,3,0
2036,3,14,14,12,12,10,8,14,13,11,15,12,8,19,5,8,10,6,11,17,17,23,20,20,14,12
2036,4,8,5,6,6,4,4,6,7,4,9,5,4,7,4,6,2,4,8,9,9,12,9,12,5,5
2036,5,13,18,15,10,11,12,18,17,17,17,13,7,22,9,11,23,10,14,20,22,25,20,24,18,19
2036,6,10,12,13,13,12,7,10,12,11,15,10,8,18,7,5,20,15,9,18,20,24,18,21,12,17
2036,7,5,6,8,5,8,5,5,9,6,7,6,6,13,4,9,15,3,6,13,13,13,10,13,6,13
2036,8,17,10,13,13,12,7,13,18,9,10,7,10,23,6,8,1,4,8,22,17,21,19,21,10,24
2036,9,20,15,18,18,15,10,20,17,14,12,14,15,26,6,6,4,5,14,25,22,25,25,25,15,22
2036,10,28,23,23,25,28,22,23,28,17,23,16,18,30,16,25,9,24,23,31,24,29,29,31,23,20
2036,11,4,5,5,3,4,4,2,5,2,4,2,4,5,5,3,1,3,4,5,5,5,6,8,5,5
2036,12,1,0,0,1,3,1,3,3,1,2,2,2,5,0,0,0,0,0,5,2,3,4,4,0,2
2037,1,1,1,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,1,0,0,2,1,1,0
2037,2,1,8,2,2,5,2,1,6,3,0,2,4,5,2,2,2,0,1,4,0,2,10,13,8,0
2037,3,6,7,5,3,8,5,4,6,2,5,4,7,8,4,5,5,0,6,8,3,9,11,14,7,2
2037,4,9,5,5,8,5,5,2,6,10,7,5,4,18,4,7,9,0,8,15,8,16,15,17,5,6
2037,5,20,15,15,13,11,12,21,17,13,18,17,4,26,9,6,14,8,19,25,20,28,23,25,15,22
2037,6,10,9,17,11,11,6,16,14,8,12,7,7,17,8,6,12,17,14,18,17,23,15,23,9,17
2037,7,14,12,13,13,11,10,15,13,8,12,9,9,20,7,6,8,4,7,20,16,22,14,21,12,14
2037,8,12,17,15,16,13,13,24,15,14,18,11,11,28,13,7,8,6,14,27,19,29,22,26,17,23
2037,9,15,13,20,10,13,11,16,16,5,16,13,15,24,7,5,10,11,11,24,8,24,21,20,13,17
2037,10,11,11,14,10,11,7,9,11,13,10,12,10,17,7,4,11,6,7,16,11,19,18,18,11,8
2037,11,3,5,7,9,6,3,8,5,6,4,5,4,10,7,5,1,7,8,11,2,12,13,15,5,4
2037,12,4,2,7,5,4,5,6,8,4,4,2,3,7,2,3,4,5,0,9,0,8,8,12,2,0
2038,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2038,2,1,5,3,3,0,3,4,8,6,5,2,2,11,0,0,6,0,4,10,7,13,10,11,5,5
2038,3,9,9,13,11,8,5,5,15,7,5,4,8,14,6,10,10,5,12,17,12,15,20,20,9,8
2038,4,5,3,5,5,4,5,7,5,4,5,2,4,10,3,0,6,3,7,9,7,11,10,11,3,7
2038,5,16,15,14,13,13,8,10,14,8,15,7,11,21,5,17,8,7,8,22,19,22,22,22,15,15
2038,6,12,14,18,12,12,10,17,13,15,14,11,9,21,8,6,8,6,13,20,22,23,19,20,14,19
2038,7,21,20,16,14,19,19,24,20,16,17,14,16,26,9,21,12,13,11,26,18,27,25,25,20,20
2038,8,11,10,12,12,13,8,18,13,17,17,12,9,24,4,3,9,9,10,24,19,27,18,23,10,21
2038,9,13,20,20,16,19,15,17,20,17,19,14,12,20,9,21,11,15,0,21,0,26,22,25,20,0
2038,10,15,13,15,16,20,25,11,17,12,13,19,2,23,14,20,11,9,15,24,15,23,26,22,13,14
2038,11,2,4,0,0,2,6,1,2,1,1,2,0,6,0,2,0,0,0,6,0,4,6,3,4,1
2038,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,1,2,4,3,4,3,4,2,4,5,5,5,2,11,2,0,2,0,2,9,5,10,8,7,4,4
2039,2,3,4,1,5,4,4,1,6,2,1,3,5,6,4,0,1,0,2,8,1,3,8,8,4,4
2039,3,4,3,4,5,4,0,3,4,2,2,2,1,8,2,0,3,0,5,8,0,5,8,7,3,3
2039,4,2,5,3,4,3,2,2,2,6,5,3,1,10,2,0,5,0,2,7,6,9,9,6,5,4
2039,5,12,15,13,13,12,13,12,16,11,17,10,7,22,7,20,9,11,19,22,15,24,20,20,15,12
2039,6,17,16,13,9,12,13,16,17,11,18,12,9,25,9,19,6,8,11,25,19,24,22,22,16,22
2039,7,5,13,15,14,7,7,17,12,13,14,3,5,23,8,17,8,6,13,21,23,27,19,28,13,19
2039,8,8,11,15,11,11,8,15,12,16,16,8,6,24,6,19,4,6,14,23,22,24,24,27,18,19
2039,9,20,25,19,19,23,19,19,21,18,12,18,23,28,9,0,8,20,17,27,20,28,28,28,27,20
2039,10,7,13,5,9,11,9,12,11,8,6,8,9,15,4,0,1,3,4,15,9,15,15,13,12,10
2039,11,0,1,1,1,3,1,1,2,4,2,2,3,5,1,0,0,0,1,4,0,3,4,3,3,2
2039,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,1,2,4,4,3,4,3,2,5,2,1,4,6,6,3,1,2,4,3,9,2,5,7,6,4,1
2040,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
2040,3,4,7,8,4,6,3,3,8,5,7,4,5,11,5,3,6,5,5,12,6,12,10,11,7,3
2040,4,13,10,11,6,7,8,5,9,7,5,3,4,15,3,6,10,3,8,11,4,9,13,14,10,6
2040,5,2,8,17,15,11,7,13,12,7,9,7,7,15,8,3,8,7,10,16,11,18,10,17,8,11
2040,6,12,15,24,21,20,5,19,18,15,12,12,15,24,9,5,8,1,8,22,11,22,18,23,15,19
2040,7,7,14,23,15,16,6,22,15,12,13,4,8,25,8,3,5,8,11,25,21,25,16,21,14,22
2040,8,8,10,22,16,11,7,19,11,15,14,7,7,19,9,2,6,7,12,19,19,25,10,19,10,16
2040,9,16,22,30,28,25,17,25,19,21,20,10,15,28,13,6,16,15,21,28,0,29,26,26,22,18
2040,10,11,19,28,24,25,17,14,20,19,11,8,22,25,19,12,7,18,0,25,0,22,24,27,19,0
2040,11,6,8,18,16,11,6,8,7,12,7,3,7,17,10,7,5,14,11,12,11,12,10,15,8,9
2040,12,3,6,5,5,6,3,2,5,5,3,2,3,5,4,0,2,0,3,5,3,4,5,6,6,3
2041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,2,6,6,6,6,6,6,6,6,6,6,6,6,6,3,4,0,4,6,6,6,6,6,6,6,6
2041,3,13,13,13,13,13,13,13,13,13,13,13,13,13,3,5,5,4,13,13,13,13,13,13,13,13
2041,4,10,10,10,10,10,10,10,10,10,10,10,10,10,7,3,7,2,10,10,10,10,10,10,10,10
2041,5,21,21,21,21,21,21,21,21,21,21,21,21,21,11,11,15,12,21,21,21,21,21,21,21,21
2041,6,11,11,11,11,11,11,11,11,11,11,11,11,11,6,2,9,2,11,11,11,11,11,11,11,11
2041,7,11,11,11,11,11,11,11,11,11,11,11,11,11,7,2,5,6,11,11,11,11,11,11,11,11
2041,8,18,18,18,18,18,18,18,18,18,18,18,18,18,9,7,15,9,18,18,18,18,18,18,18,18
2041,9,22,22,22,22,22,22,22,22,22,22,22,22,22,14,10,12,15,22,22,22,22,22,22,22,22
2041,10,21,21,21,21,21,21,21,21,21,21,21,21,21,10,12,11,18,21,21,21,21,21,21,21,21
2041,11,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,1,2,4,4,4,4,4,4,4,4
2041,12,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,2,2,2,2,2,2,2,2
2042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,2,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,3,2,5,5,5,5,5,5,5,5
2042,3,6,6,6,6,6,6,6,6,6,6,6,6,6,1,3,3,3,6,6,6,6,6,6,6,6
2042,4,18,18,18,18,18,18,18,18,18,18,18,18,18,9,9,11,12,18,18,18,18,18,18,18,18
2042,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2042,6,18,18,18,18,18,18,18,18,18,18,18,18,18,10,6,11,14,18,18,18,18,18,18,18,18
2042,7,11,11,11,11,11,11,11,11,11,11,11,11,11,3,3,8,3,11,11,11,11,11,11,11,11
2042,8,14,14,14,14,14,14,14,14,14,14,14,14,14,7,4,7,8,14,14,14,14,14,14,14,14
2042,9,26,26,26,26,26,26,26,26,26,26,26,26,26,17,18,19,18,26,26,26,26,26,26,26,26
2042,10,28,28,28,28,28,28,28,28,28,28,28,28,28,9,10,18,14,28,28,28,28,28,28,28,28
2042,11,22,22,22,22,22,22,22,22,22,22,22,22,22,15,12,8,14,22,22,22,22,22,22,22,22
2042,12,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,1,6,6,6,6,6,6,6,6
2043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
2043,2,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,2,1,3,3,3,3,3,3,3,3
2043,3,12,12,12,12,12,12,12,12,12,12,12,12,12,4,5,6,4,12,12,12,12,12,12,12,12
2043,4,10,10,10,10,10,10,10,10,10,10,10,10,10,3,2,5,3,10,10,10,10,10,10,10,10
2043,5,24,24,24,24,24,24,24,24,24,24,24,24,24,9,8,15,14,24,24,24,24,24,24,24,24
2043,6,16,16,16,16,16,16,16,16,16,16,16,16,16,7,8,8,9,16,16,16,16,16,16,16,16
2043,7,17,17,17,17,17,17,17,17,17,17,17,17,17,8,4,11,3,17,17,17,17,17,17,17,17
2043,8,15,15,15,15,15,15,15,15,15,15,15,15,15,8,8,11,15,15,15,15,15,15,15,15,15
2043,9,25,25,25,25,25,25,25,25,25,25,25,25,25,15,9,18,9,25,25,25,25,25,25,25,24
2043,10,15,15,15,15,15,15,15,15,15,15,15,15,15,8,9,4,11,15,15,15,15,15,15,15,15
2043,11,12,12,12,12,12,12,12,12,12,12,12,12,12,7,8,3,7,12,12,12,12,12,12,12,12
2043,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2044,1,4,4,0,4,2,4,4,4,3,5,4,4,2,1,0,3,2,4,4,3,3,4,4,4,5
2044,2,5,5,3,5,3,5,7,5,7,7,5,5,4,1,2,3,1,5,5,7,5,5,5,5,6
2044,3,15,14,6,15,9,14,16,14,18,16,15,14,12,6,7,8,3,15,15,18,15,14,15,14,16
2044,4,22,20,15,21,17,5,14,13,22,24,18,20,15,10,8,12,13,14,22,23,16,12,22,20,24
2044,5,28,21,17,21,15,8,18,13,27,25,15,21,16,10,9,11,9,13,27,29,21,12,25,21,24
2044,6,16,13,11,13,6,2,9,7,11,17,9,11,8,3,3,9,4,4,14,17,5,6,15,13,13
2044,7,19,16,16,15,11,3,11,9,20,19,10,14,14,8,8,8,10,10,19,22,16,9,20,16,16
2044,8,23,18,16,20,12,8,17,12,22,21,17,15,15,9,5,8,6,11,21,27,25,13,25,18,18
2044,9,25,23,15,26,14,9,16,18,25,26,18,22,21,9,11,13,9,13,24,27,21,16,27,23,24
2044,10,28,26,22,27,17,17,22,23,27,28,20,26,24,16,14,13,10,20,27,27,21,21,27,26,27
2044,11,14,13,4,12,8,5,6,7,10,13,8,12,6,4,1,4,3,4,10,10,8,7,14,13,10
2044,12,6,3,0,3,1,0,1,0,4,4,1,1,4,1,0,0,0,1,4,4,0,2,2,3,3
2045,1,7,14,8,12,10,3,8,7,11,12,11,15,8,7,5,6,3,6,13,13,8,4,11,14,12
2045,2,1,4,0,3,2,2,0,3,7,5,3,4,4,0,1,1,1,1,5,4,2,1,4,4,5
2045,3,2,8,3,9,4,2,3,2,8,9,4,6,4,2,3,3,2,1,6,9,6,4,9,8,9
2045,4,3,11,6,10,7,3,5,6,0,10,6,9,7,5,2,7,3,5,11,10,4,5,9,11,13
2045,5,18,26,15,23,15,11,13,18,29,26,15,23,22,12,29,14,5,12,28,31,10,16,29,26,30
2045,6,10,23,14,24,17,7,17,19,18,23,15,20,15,4,3,5,4,6,21,22,20,17,26,23,24
2045,7,18,27,18,22,7,3,11,14,28,22,13,17,10,8,13,13,3,9,25,29,18,14,26,27,27
2045,8,9,22,19,23,14,6,11,17,20,20,18,20,18,11,12,10,9,12,21,24,23,15,26,22,23
2045,9,19,26,19,28,21,6,16,22,26,25,22,25,21,12,17,16,8,15,27,30,29,17,30,26,25
2045,10,18,25,20,28,18,9,11,22,27,26,18,25,16,15,21,8,8,13,26,23,21,20,28,25,23
2045,11,3,12,8,12,6,4,2,6,0,8,7,10,3,6,7,4,4,3,11,8,6,7,8,12,11
2045,12,1,5,4,5,2,3,0,2,0,2,2,4,2,2,1,3,0,0,4,3,2,2,4,5,5
2046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,2,11,7,4,8,5,1,7,6,4,10,5,8,8,3,4,5,1,4,9,11,7,5,10,7,7
2046,3,10,7,6,6,3,2,7,3,1,7,3,6,2,3,1,7,2,3,9,8,2,3,6,7,7
2046,4,15,13,8,15,9,7,5,11,7,13,7,14,4,7,3,7,3,6,8,13,9,7,0,13,15
2046,5,24,22,14,23,18,10,18,18,10,20,15,22,9,12,11,14,4,22,12,21,19,14,17,22,20
2046,6,17,16,7,16,6,3,8,12,5,12,10,12,4,7,1,3,2,5,6,14,12,11,10,16,11
2046,7,26,24,17,24,12,6,17,13,7,19,12,19,7,11,5,10,4,11,12,22,18,16,16,24,20
2046,8,29,28,24,28,16,8,25,17,9,28,18,23,14,13,11,15,6,13,16,30,25,25,17,28,27
2046,9,23,20,19,21,12,5,14,12,5,22,12,17,12,9,9,13,5,12,14,23,20,12,15,20,22
2046,10,30,29,23,30,20,5,13,21,10,20,21,28,11,20,20,12,14,18,17,26,18,19,22,29,28
2046,11,14,14,8,15,6,9,7,8,5,9,9,12,4,6,8,0,7,6,5,10,8,10,7,14,13
2046,12,2,0,0,1,0,0,0,0,1,2,1,0,2,0,1,0,0,1,1,2,1,0,1,0,1
2047,1,7,5,2,5,2,0,1,1,0,2,1,3,3,1,0,0,0,1,1,3,0,3,0,5,4
2047,2,6,6,3,6,5,2,3,4,1,3,2,5,1,2,4,0,1,2,3,3,2,3,1,6,5
2047,3,8,7,2,9,2,3,4,2,2,4,2,6,0,2,6,0,1,2,3,4,3,2,2,7,5
2047,4,10,6,4,7,2,1,6,3,1,8,2,5,4,6,4,0,3,4,3,10,3,4,4,6,8
2047,5,23,17,11,27,8,5,13,14,7,20,6,20,8,12,14,24,6,14,7,21,10,9,10,17,22
2047,6,21,16,9,17,11,9,14,16,4,20,11,16,9,7,2,7,2,6,10,21,17,10,11,16,19
2047,7,26,21,14,20,13,12,19,18,8,25,13,20,13,27,6,9,9,7,15,27,24,16,13,21,19
2047,8,22,19,13,22,10,9,17,13,5,19,11,16,16,7,10,6,9,6,7,23,20,14,10,19,19
2047,9,23,22,20,26,14,12,20,15,6,24,18,19,14,16,23,11,6,15,9,26,25,14,11,22,26
2047,10,26,27,13,28,21,11,16,15,20,25,13,26,15,12,21,10,6,17,12,24,20,18,14,27,27
2047,11,10,10,5,10,5,5,2,5,0,6,5,9,3,1,4,2,5,2,4,6,4,5,3,10,7
2047,12,2,2,1,2,2,0,0,0,0,2,1,2,2,1,0,1,0,0,2,2,0,0,0,2,3
2048,1,2,6,1,7,6,2,3,4,1,6,4,6,1,1,4,1,4,3,2,7,3,4,3,6,6
2048,2,4,12,5,12,10,5,5,9,0,9,7,12,6,4,5,4,7,6,4,9,7,7,3,12,11
2048,3,0,1,2,3,2,1,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,1,0,1,1
2048,4,6,13,8,13,4,4,6,8,0,0,6,0,4,4,3,9,3,6,4,16,10,5,4,13,14
2048,5,15,26,14,24,15,26,18,17,7,26,17,26,18,9,13,17,12,11,14,27,22,17,14,26,26
2048,6,8,18,16,20,7,16,14,7,7,10,11,3,11,9,10,12,16,10,10,23,15,13,12,19,20
2048,7,15,26,24,28,14,11,20,17,10,16,16,10,18,15,16,13,9,16,15,29,20,19,18,27,28
2048,8,9,17,11,18,8,6,15,12,6,8,11,8,11,8,10,6,17,5,8,23,19,12,9,18,19
2048,9,13,30,22,29,13,11,23,20,7,14,14,25,17,18,10,19,13,18,16,29,25,13,13,30,27
2048,10,7,22,14,25,13,6,7,16,9,5,9,12,10,8,10,12,13,9,9,23,10,12,8,22,19
2048,11,3,10,4,9,5,0,3,5,7,0,4,2,3,1,1,1,3,0,1,13,2,1,3,10,6
2048,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2049,1,0,6,1,9,4,3,1,3,2,0,2,0,2,2,0,1,0,0,2,10,1,2,6,8,8
2049,2,1,6,0,6,3,1,1,1,3,0,2,4,1,2,1,1,2,0,1,4,1,2,2,6,3
2049,3,1,2,1,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,2,0,1,1,1,1
2049,4,6,16,9,18,8,5,9,8,5,6,7,4,10,4,10,13,8,10,7,21,5,7,7,18,18
2049,5,5,14,11,16,9,7,11,12,5,15,5,5,4,6,5,9,1,6,8,27,12,10,5,15,22
2049,6,14,28,15,27,16,12,19,18,7,20,16,22,11,8,4,15,8,10,14,28,15,16,18,28,26
2049,7,9,19,12,21,10,1,13,13,5,6,12,10,17,9,4,13,2,7,12,26,13,11,14,21,25
2049,8,3,21,15,21,10,3,9,12,2,19,8,10,10,5,5,16,1,9,9,23,7,10,12,23,17
2049,9,17,25,23,27,19,11,20,18,12,28,23,15,18,17,11,14,12,20,23,30,19,21,19,26,27
2049,10,6,10,5,10,2,2,6,8,10,10,8,5,6,4,10,3,3,5,8,9,3,6,6,11,10
2049,11,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1
2049,12,1,2,1,5,2,0,1,1,1,0,1,2,3,0,0,2,2,0,1,5,1,0,3,4,4
2050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,2,1,7,1,7,2,2,1,2,0,0,2,0,2,3,1,3,1,5,2,10,2,3,2,9,8
2050,3,3,6,3,4,2,2,3,4,3,5,5,0,3,3,2,5,0,3,4,11,3,4,3,6,6
2050,4,5,9,4,12,5,3,6,7,4,5,5,3,4,3,2,2,3,4,0,18,6,2,7,12,14
2050,5,7,15,8,14,7,5,13,8,2,12,8,3,14,7,2,16,2,6,6,24,12,6,7,14,22
2050,6,16,29,21,29,21,12,23,22,3,13,18,18,16,19,11,24,13,19,17,30,24,16,10,29,28
2050,7,3,21,17,16,7,5,15,11,2,14,8,8,6,11,3,19,4,12,5,24,15,8,4,21,19
2050,8,11,31,17,31,13,7,23,14,5,15,13,25,16,8,7,15,4,11,11,31,22,11,10,31,27
2050,9,11,30,21,30,11,5,14,14,4,17,14,25,18,15,4,19,6,14,9,28,19,10,12,30,25
2050,10,13,21,19,23,17,8,8,16,7,18,15,19,15,15,12,13,13,18,9,27,16,14,17,21,26
2050,11,3,8,5,10,6,2,5,8,0,2,7,0,3,3,4,6,3,3,5,11,2,5,3,7,9
2050,12,0,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2051,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0
2051,2,4,5,3,4,1,1,3,3,4,2,5,0,5,0,3,2,2,5,4,13,0,1,6,6,10
2051,3,3,3,3,2,3,1,5,3,2,5,2,0,5,2,3,13,3,6,3,14,3,3,4,3,12
2051,4,7,11,13,9,11,3,13,13,5,17,16,8,13,6,7,13,7,14,7,28,9,4,12,11,28
2051,5,14,14,15,17,17,13,17,18,14,21,15,14,14,8,12,19,17,14,15,28,18,22,16,13,27
2051,6,10,13,15,16,15,7,16,15,2,19,13,11,15,5,4,8,8,6,10,29,16,19,11,13,22
2051,7,9,9,19,13,9,4,17,14,5,20,12,8,9,3,7,14,4,13,7,31,16,11,10,9,31
2051,8,14,13,19,13,14,6,14,18,6,16,14,13,13,25,6,16,8,9,10,26,18,18,12,13,22
2051,9,20,15,22,20,16,8,22,20,7,23,18,13,20,29,14,14,11,16,17,30,25,12,16,15,30
2051,10,11,9,15,14,10,6,12,10,5,10,10,8,11,3,11,14,7,12,9,25,16,9,12,9,23
2051,11,12,14,14,15,11,6,7,14,2,2,12,7,14,0,10,14,8,11,13,19,10,11,10,14,20
2051,12,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,2,2,7,1,1,5,2,4,5,3,2,3,2,4,0,1,4,3,1,2,9,4,0,1,7,10
2052,3,6,6,4,4,5,5,6,6,7,2,6,4,5,0,4,5,5,4,3,12,4,0,5,6,11
2052,4,9,7,8,7,6,3,12,8,16,7,12,6,15,3,7,9,9,6,11,25,9,5,12,7,26
2052,5,10,13,10,11,10,6,15,12,11,9,14,9,17,5,7,17,8,9,8,26,13,9,12,13,26
2052,6,14,16,17,14,19,14,23,21,6,16,18,14,18,3,8,13,11,12,14,28,9,21,13,16,24
2052,7,11,16,18,9,12,8,17,16,4,12,17,6,16,2,6,18,2,12,8,29,17,20,10,16,26
2052,8,10,13,13,13,14,6,20,14,11,18,12,9,16,3,8,12,9,8,11,30,18,12,12,13,29
2052,9,12,13,16,12,15,9,18,14,11,5,14,11,15,9,7,16,5,10,11,26,18,12,15,13,25
2052,10,7,8,10,16,13,8,10,11,11,14,17,9,13,27,9,17,7,7,9,28,16,19,16,8,25
2052,11,9,9,8,10,9,4,5,9,7,0,12,6,9,0,5,11,7,4,8,22,13,11,10,9,22
2052,12,1,1,1,2,3,1,1,2,1,0,2,1,2,0,1,2,0,2,0,3,1,0,2,1,3
2053,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,2,0,1,1,0,2
2053,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2053,3,2,4,2,3,4,2,2,3,2,3,3,4,2,0,2,0,1,3,2,4,2,0,2,4,4
2053,4,0,0,2,0,0,0,1,1,1,0,1,0,2,5,0,4,0,1,1,0,0,0,1,0,3
2053,5,9,10,9,9,10,4,13,7,7,11,11,8,12,25,11,17,6,13,7,24,14,10,12,10,20
2053,6,12,15,16,9,14,12,21,16,3,12,10,4,12,25,5,3,7,9,7,26,15,11,8,15,25
2053,7,12,13,15,9,11,10,18,12,13,21,14,4,19,27,11,22,8,13,10,28,20,12,16,13,28
2053,8,21,22,25,24,17,18,21,20,18,20,24,18,25,30,18,24,11,23,20,24,21,20,22,22,31
2053,9,14,19,18,18,20,18,21,21,15,16,21,18,20,27,15,21,15,17,17,22,17,20,19,19,29
